DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,192,1,1,1,256,1,256,1,1,4,64,64,12,1,1,1,12,1,1,1,1,1,1,256,256,256,18.39892251914894,9145833399115422.0,0.195,339398442983733.0,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
64,128,1,1,1,128,1,128,2,1,6,64,64,12,2,1,2,6,1,1,1,1,1,1,256,256,256,17.923574587234043,8996134292631515.0,0.13281645957446808,269317936505975.66,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377042375278675.9
32,64,1,1,1,256,1,256,6,2,12,64,64,12,1,1,1,2,1,1,1,1,1,1,256,256,256,18.336738978723407,9007467572621132.0,0.13281645957446808,201033846730876.16,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354466267457375.56
64,6,1,1,1,256,1,64,3,1,128,64,64,12,1,1,4,4,1,1,1,1,1,1,256,256,256,17.965916357446808,8815767264630520.0,0.17515822978723405,140049598723521.19,17.147564119148935,8297207968485503.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041760157959.75
64,384,1,1,1,256,1,128,6,1,2,64,64,12,1,1,2,2,1,1,1,1,1,1,256,256,256,17.965916357446808,9270468262867018.0,0.17515822978723405,543651906741478.75,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377042375278675.9
64,3,1,1,1,64,1,256,6,1,256,64,64,12,4,1,1,2,1,1,1,1,1,1,256,256,256,18.345330748936174,8942385529795672.0,0.14140822978723405,135950573663984.47,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
32,4,1,1,1,256,1,256,12,2,192,64,64,12,1,1,1,1,1,1,1,1,1,1,256,256,256,18.336738978723407,8943450008365719.0,0.13281645957446808,137017512566720.4,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354465037366119.25
32,384,1,1,1,256,1,128,6,2,2,64,64,12,1,1,2,2,1,1,1,1,1,1,256,256,256,17.923574587234043,9268970633827420.0,0.13281645957446808,542154892822597.25,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041760157959.75
64,3,1,1,1,64,1,256,2,1,256,64,64,12,4,1,1,6,1,1,1,1,1,1,256,256,256,18.345330748936174,8942385529795672.0,0.14140822978723405,135950573663984.47,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
32,32,1,1,1,128,1,256,4,2,24,64,64,12,2,1,1,3,1,1,1,1,1,1,256,256,256,18.325488978723406,8972726722166030.0,0.1215664595744681,166292996275773.8,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354466267457375.56
64,256,1,1,1,256,1,128,6,1,3,64,64,12,1,1,2,2,1,1,1,1,1,1,256,256,256,17.965916357446808,9133900083316818.0,0.17515822978723405,407083727191279.8,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377042375278675.9
64,128,1,1,1,128,1,128,4,1,6,64,64,12,2,1,2,3,1,1,1,1,1,1,256,256,256,17.923574587234043,8996134292631515.0,0.13281645957446808,269317936505975.66,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377042375278675.9
64,384,1,1,1,64,1,256,1,1,2,64,64,12,4,1,1,12,1,1,1,1,1,1,256,256,256,18.345330748936174,9348889251738062.0,0.14140822978723405,542454295606373.6,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
64,48,1,1,1,256,1,256,1,1,16,64,64,12,1,1,1,12,1,1,1,1,1,1,256,256,256,18.39892251914894,8992194197121447.0,0.195,185759240989759.16,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
16,2,1,1,1,256,1,256,12,4,384,64,64,12,1,1,1,1,1,1,1,1,1,1,256,256,256,18.325488978723406,8940417922208919.0,0.1215664595744681,133985426409919.61,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354465037366119.25
32,2,1,1,1,128,1,256,2,2,384,64,64,12,2,1,1,6,1,1,1,1,1,1,256,256,256,18.325488978723406,8940718555083952.0,0.1215664595744681,134284829193695.92,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354466267457375.56
64,64,1,1,1,128,1,128,12,1,12,64,64,12,2,1,2,1,1,1,1,1,1,1,256,256,256,17.923574587234043,8927848972765159.0,0.13281645957446808,201033846730876.16,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041145187419.56
32,32,1,1,1,128,1,256,1,2,24,64,64,12,2,1,1,12,1,1,1,1,1,1,256,256,256,18.325488978723406,8972726722166030.0,0.1215664595744681,166292996275773.8,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354466267457375.56
32,24,1,1,1,256,1,256,12,2,32,64,64,12,1,1,1,1,1,1,1,1,1,1,256,256,256,18.336738978723407,8964788786420438.0,0.13281645957446808,158356290621439.0,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354465037366119.25
64,256,1,1,1,256,1,256,2,1,3,64,64,12,1,1,1,6,1,1,1,1,1,1,256,256,256,18.39892251914894,9214117488890520.0,0.195,407682532758832.44,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
32,32,1,1,1,128,1,256,4,2,24,64,64,12,2,1,1,3,1,1,1,1,1,1,256,256,256,18.325488978723406,8972726722166030.0,0.1215664595744681,166292996275773.8,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354466267457375.56
64,32,1,1,1,64,1,256,4,1,24,64,64,12,4,1,1,3,1,1,1,1,1,1,256,256,256,18.345330748936174,8973326757975014.0,0.14140822978723405,166891801843326.44,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
64,16,1,1,1,256,1,64,3,1,48,64,64,12,1,1,4,4,1,1,1,1,1,1,256,256,256,17.965916357446808,8826436653657880.0,0.17515822978723405,150718987750880.5,17.147564119148935,8297207968485503.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041760157959.75
64,12,1,1,1,128,1,256,3,1,64,64,64,12,2,1,1,4,1,1,1,1,1,1,256,256,256,18.356580748936175,8952586785487848.0,0.15265822978723403,146151829356160.47,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354467497698807.8
64,128,1,1,1,128,1,128,1,1,6,64,64,12,2,1,2,12,1,1,1,1,1,1,256,256,256,17.923574587234043,8996134292631515.0,0.13281645957446808,269317936505975.66,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377042375278675.9
16,3,1,1,1,256,1,256,4,4,256,64,64,12,1,1,1,3,1,1,1,1,1,1,256,256,256,18.325488978723406,8941485476082195.0,0.1215664595744681,135052365312655.55,17.5607285106383,8450502193778974.0,0.00033116595744680854,732632326953.4678,0.6425316765957447,354465652336659.44
64,128,1,1,1,256,1,64,3,1,6,64,64,12,1,1,4,4,1,1,1,1,1,1,256,256,256,17.965916357446808,8945933810764304.0,0.17515822978723405,270216144857304.56,17.147564119148935,8297207968485503.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041760157959.75
64,192,1,1,1,128,1,128,2,1,4,64,64,12,2,1,2,6,1,1,1,1,1,1,256,256,256,17.923574587234043,9064418382406614.0,0.13281645957446808,337602026281075.1,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377042375278675.9
64,16,1,1,1,256,1,64,6,1,48,64,64,12,1,1,4,2,1,1,1,1,1,1,256,256,256,17.965916357446808,8826436653657880.0,0.17515822978723405,150718987750880.5,17.147564119148935,8297207968485503.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041760157959.75
64,32,1,1,1,256,1,128,12,1,24,64,64,12,1,1,2,1,1,1,1,1,1,1,256,256,256,17.965916357446808,8894904539012715.0,0.17515822978723405,168089412978431.66,17.147564119148935,8348306043583327.0,0.00033116595744680854,733968631768.3179,0.6425316765957447,377041145187419.56
