DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
8,32,1,1,1,1024,1,4096,128,8,16,64,64,8,4,1,1,1,1,1,1,1,1,1,16,16,16,2440.22905572766,2.668128348169797e+16,9.138228289361702,78949890255480.69,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185665744752396.75
16,4,1,1,1,4096,1,4096,16,4,128,64,64,8,1,1,1,8,1,1,1,1,1,1,16,16,16,2440.22905572766,2.6669126313751348e+16,9.138228289361702,72868218081340.56,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185668832953227.38
64,256,1,1,1,128,1,2048,2,1,2,64,64,8,32,1,2,64,1,1,1,1,1,1,16,16,16,2440.22905572766,2.4388430333928544e+16,9.138228289361702,158821874488185.97,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188900009855530.94
8,64,1,1,1,4096,1,2048,32,8,8,64,64,8,1,1,2,4,1,1,1,1,1,1,16,16,16,2440.22905572766,2.4252410954488584e+16,9.138228289361702,90817589202124.81,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894605421612.2
32,512,1,1,1,2048,1,512,64,2,1,64,64,8,2,1,8,2,1,1,1,1,1,1,16,16,16,2440.22905572766,2.271409277286014e+16,9.138228289361702,243808115803316.8,795.0615573787236,7282104139622558.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894605421612.2
16,2,1,1,1,256,1,4096,2,4,256,64,64,8,16,1,1,64,1,1,1,1,1,1,16,16,16,2440.22905572766,2.6661739332781944e+16,9.138228289361702,69174727596637.69,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185668832953227.38
32,4,1,1,1,1024,1,2048,16,2,128,64,64,8,4,1,2,8,1,1,1,1,1,1,16,16,16,2440.22905572766,2.4213314936225144e+16,9.138228289361702,71267263884438.8,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188896921607577.38
64,8,1,1,1,128,1,4096,4,1,64,64,64,8,32,1,1,32,1,1,1,1,1,1,16,16,16,2440.22905572766,2.6675914034193372e+16,9.138228289361702,76252813558491.9,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185678097697088.03
64,256,1,1,1,1024,1,2048,8,1,2,64,64,8,4,1,2,16,1,1,1,1,1,1,16,16,16,2440.22905572766,2.43940336736177e+16,9.138228289361702,161623544332764.06,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188900009855530.94
8,512,1,1,1,4096,1,1024,64,8,1,64,64,8,1,1,4,2,1,1,1,1,1,1,16,16,16,2440.22905572766,2.3323876305149256e+16,9.138228289361702,241317062173729.5,795.0615573787236,7487026276825984.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894219390618.0
64,4,1,1,1,512,1,512,64,1,128,64,64,8,8,1,8,2,1,1,1,1,1,1,16,16,16,2440.22905572766,2.236741165894946e+16,9.138228289361702,70466786785987.92,795.0615573787236,7282104139622558.0,0.028724289361702127,474982308521.9676,18.312152782978725,188895377483600.56
