DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
8,8,1,1,1,64,1,32,4,8,128,64,64,16,1,1,2,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,23939297772022.457,0.5711392680851064,4362887203507.9297,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808191586145.227
16,8,1,1,1,64,1,8,128,4,128,64,64,16,1,1,8,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,23426480067358.797,0.5711392680851064,4450439386150.994,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808179522676.658
4,8,1,1,1,64,1,32,8,16,128,64,64,16,1,1,2,32,1,1,1,1,1,1,16,16,16,2.4957581617021276,23876748435237.414,0.5711392680851064,4300349930191.454,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808179522676.658
32,64,1,1,1,4,1,64,16,2,16,64,64,16,16,1,1,16,1,1,1,1,1,1,16,16,16,2.4957581617021276,25229075440201.785,0.5711392680851064,5068185535637.356,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
4,16,1,1,1,32,1,64,4,16,64,64,64,16,2,1,1,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,24535026162221.637,0.5711392680851064,4374305146217.169,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592024935184.29
32,64,1,1,1,4,1,64,128,2,16,64,64,16,16,1,1,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,25229075440201.785,0.5711392680851064,5068185535637.356,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
32,16,1,1,1,8,1,32,128,2,64,64,64,16,8,1,2,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,24050847732849.47,0.5711392680851064,4474364783523.529,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808263966956.637
64,4,1,1,1,8,1,64,64,1,256,64,64,16,8,1,1,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,24855962428123.797,0.5711392680851064,4694879508062.273,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592386839241.346
32,32,1,1,1,32,1,16,32,2,32,64,64,16,2,1,4,8,1,1,1,1,1,1,16,16,16,2.4957581617021276,23923545908434.133,0.5711392680851064,4747349762207.908,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
64,4,1,1,1,8,1,16,64,1,256,64,64,16,8,1,4,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,23570944996243.69,0.5711392680851064,4394700596143.1943,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808263966956.637
16,4,1,1,1,8,1,64,64,4,256,64,64,16,8,1,1,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,24480449264979.305,0.5711392680851064,4319655868163.425,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592097315995.7
64,256,1,1,1,16,1,64,16,1,4,64,64,16,4,1,1,16,1,1,1,1,1,1,16,16,16,2.4957581617021276,27679596192133.96,0.5711392680851064,7518513272072.4375,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592386839241.346
64,4,1,1,1,64,1,32,256,1,256,64,64,16,1,1,2,1,1,1,1,1,1,1,16,16,16,2.4957581617021276,24771564230417.312,0.5711392680851064,5195177694594.072,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808167553453.938
16,16,1,1,1,32,1,16,256,4,64,64,64,16,2,1,4,1,1,1,1,1,1,1,16,16,16,2.4957581617021276,23625497860794.74,0.5711392680851064,4449349874196.938,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808167553453.938
32,16,1,1,1,32,1,16,128,2,64,64,64,16,2,1,4,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,23750620567056.113,0.5711392680851064,4574424420829.889,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
32,4,1,1,1,8,1,64,64,2,256,64,64,16,8,1,1,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,24605620319360.805,0.5711392680851064,4444730414796.374,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
16,512,1,1,1,64,1,16,128,4,2,64,64,16,1,1,4,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,29086267113510.984,0.5711392680851064,9910095094221.898,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808191586145.227
64,32,1,1,1,16,1,8,128,1,32,64,64,16,4,1,8,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,23723426633821.414,0.5711392680851064,4747349762207.908,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
64,128,1,1,1,32,1,32,2,1,8,64,64,16,2,1,2,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,25711689998122.77,0.5711392680851064,6135110541048.283,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808360474705.186
16,128,1,1,1,8,1,64,4,4,8,64,64,16,8,1,1,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,25820620660658.953,0.5711392680851064,5659827263843.074,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592097315995.7
64,64,1,1,1,2,1,64,2,1,16,64,64,16,32,1,1,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,25429387730311.6,0.5711392680851064,5268304810250.076,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592386839241.346
64,256,1,1,1,16,1,32,8,1,4,64,64,16,4,1,2,32,1,1,1,1,1,1,16,16,16,2.4957581617021276,26894973454534.203,0.5711392680851064,7318393997459.719,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808360474705.186
32,2,1,1,1,32,1,16,4,2,512,64,64,16,2,1,4,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,23599310893350.348,0.5711392680851064,4423114747124.122,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
32,256,1,1,1,32,1,16,8,2,4,64,64,16,2,1,4,32,1,1,1,1,1,1,16,16,16,2.4957581617021276,26344500687726.402,0.5711392680851064,7168304541500.179,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
32,2,1,1,1,32,1,8,8,2,512,64,64,16,2,1,8,32,1,1,1,1,1,1,16,16,16,2.4957581617021276,23374152582473.9,0.5711392680851064,4398099837797.531,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808191586145.227
8,512,1,1,1,64,1,64,2,8,2,64,64,16,1,1,1,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,29995795509183.734,0.5711392680851064,9835050366242.129,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592049062121.426
16,32,1,1,1,16,1,64,256,4,32,64,64,16,4,1,1,1,1,1,1,1,1,1,16,16,16,2.4957581617021276,24807987108214.727,0.5711392680851064,4647290124901.548,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592000902493.0
64,2,1,1,1,64,1,8,128,1,512,64,64,16,1,1,8,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,23999549442575.785,0.5711392680851064,5023472570962.28,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
64,128,1,1,1,4,1,64,32,1,8,64,64,16,16,1,1,8,1,1,1,1,1,1,16,16,16,2.4957581617021276,26146104005150.27,0.5711392680851064,5985021085088.744,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592386839241.346
32,2,1,1,1,8,1,64,2,2,512,64,64,16,8,1,1,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,24584004651688.55,0.5711392680851064,4423114747124.122,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
32,2,1,1,1,64,1,32,2,2,512,64,64,16,1,1,2,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,24249746789715.96,0.5711392680851064,4673263840390.021,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808263966956.637
64,2,1,1,1,16,1,8,256,1,512,64,64,16,4,1,8,1,1,1,1,1,1,1,16,16,16,2.4957581617021276,23399143459109.203,0.5711392680851064,4423114747124.122,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808167553453.938
32,8,1,1,1,4,1,64,2,2,128,64,64,16,16,1,1,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,24623836745378.72,0.5711392680851064,4462946840814.289,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
4,512,1,1,1,64,1,32,128,16,2,64,64,16,1,1,2,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,29323896688645.023,0.5711392680851064,9747498183599.064,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808179522676.658
8,64,1,1,1,32,1,64,2,8,16,64,64,16,2,1,1,128,1,1,1,1,1,1,16,16,16,2.4957581617021276,25103856131946.01,0.5711392680851064,4943110989004.407,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592049062121.426
32,64,1,1,1,64,1,16,4,2,16,64,64,16,1,1,4,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,24469515865802.89,0.5711392680851064,5293319719576.666,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808215713082.363
16,512,1,1,1,64,1,8,64,4,2,64,64,16,1,1,8,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,28873628320766.406,0.5711392680851064,9897587639558.604,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808179522676.658
64,128,1,1,1,16,1,32,4,1,8,64,64,16,4,1,2,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,25511570723510.05,0.5711392680851064,5934991266435.564,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808360474705.186
32,8,1,1,1,16,1,64,64,2,128,64,64,16,4,1,1,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,24698881473358.49,0.5711392680851064,4537991568794.059,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
32,64,1,1,1,64,1,64,256,2,16,64,64,16,1,1,1,1,1,1,1,1,1,1,16,16,16,2.4957581617021276,25604106158849.387,0.5711392680851064,5443409175536.206,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592000902493.0
64,8,1,1,1,64,1,2,256,1,128,64,64,16,1,1,32,1,1,1,1,1,1,1,16,16,16,2.4957581617021276,23876736466014.695,0.5711392680851064,5050797209989.153,0.38931172765957456,3486634565974.459,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808167553453.938
64,1024,1,1,1,64,1,16,4,1,1,64,64,16,1,1,4,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,35027178099893.625,0.5711392680851064,15850933699793.127,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808263966956.637
8,64,1,1,1,64,1,32,4,8,16,64,64,16,1,1,2,64,1,1,1,1,1,1,16,16,16,2.4957581617021276,24544536466845.523,0.5711392680851064,4968125898330.997,0.38931172765957456,3861858205873.3076,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808191586145.227
8,2,1,1,1,32,1,64,128,8,512,64,64,16,2,1,1,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,24433770434106.188,0.5711392680851064,4273025291164.582,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592049062121.426
32,2,1,1,1,8,1,64,16,2,512,64,64,16,8,1,1,16,1,1,1,1,1,1,16,16,16,2.4957581617021276,24584004651688.55,0.5711392680851064,4423114747124.122,0.38931172765957456,4262096755098.747,0.0008671319148936171,14834190207.561728,1.1433940425531914,11592193823744.25
64,8,1,1,1,8,1,16,128,1,128,64,64,16,8,1,4,2,1,1,1,1,1,1,16,16,16,2.4957581617021276,23614176331588.195,0.5711392680851064,4437931931487.699,0.38931172765957456,3661738931260.588,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808263966956.637
32,4,1,1,1,32,1,8,64,2,256,64,64,16,2,1,8,4,1,1,1,1,1,1,16,16,16,2.4957581617021276,23395768250146.152,0.5711392680851064,4419715505469.784,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808191586145.227
32,1024,1,1,1,64,1,8,32,2,1,64,64,16,1,1,8,8,1,1,1,1,1,1,16,16,16,2.4957581617021276,34351703167264.285,0.5711392680851064,15375650422587.916,0.38931172765957456,3561679293954.2285,0.0008671319148936171,14834190207.561728,1.1433940425531914,11808191586145.227
