DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
32,256,1,1,1,2048,1,4096,16,2,2,64,64,8,8,1,4,8,1,1,1,1,1,1,16,16,16,38381.8472251915,3.815594831070395e+17,36.55291315744681,627282726968235.1,12720.556563608512,1.2626141872035637e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755580922931782.8
64,16,1,1,1,4096,1,4096,2,1,32,64,64,8,4,1,4,64,1,1,1,1,1,1,16,16,16,38381.8472251915,3.8092107741629024e+17,36.55291315744681,308073705097652.06,12720.556563608512,1.2626141872035637e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755587099427689.8
16,256,1,1,1,8192,1,8192,8,4,2,64,64,8,2,1,2,16,1,1,1,1,1,1,16,16,16,38381.8472251915,4.012384120953559e+17,36.55291315744681,630484635362038.6,12720.556563608512,1.3281892711086597e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755580922931782.8
2,8,1,1,1,16384,1,16384,1,32,64,64,64,8,1,1,1,128,1,1,1,1,1,1,16,16,16,38381.8472251915,4.3985705212207475e+17,36.55291315744681,280196464181990.38,12720.556563608512,1.4593394389188515e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,742663935942452.4
4,4,1,1,1,8192,1,8192,1,16,128,64,64,8,2,1,2,128,1,1,1,1,1,1,16,16,16,38381.8472251915,4.0052675926640384e+17,36.55291315744681,274662853257893.8,12720.556563608512,1.3281892711086597e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755576290559852.4
64,32,1,1,1,256,1,16384,32,1,16,64,64,8,64,1,1,4,1,1,1,1,1,1,16,16,16,38381.8472251915,4.3997157981475757e+17,36.55291315744681,337412442680096.5,12720.556563608512,1.4593394389188515e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,742711803785732.5
32,32,1,1,1,16384,1,512,4,2,16,64,64,8,1,1,32,32,1,1,1,1,1,1,16,16,16,38381.8472251915,3.637654717274093e+17,36.55291315744681,337012204130871.0,12720.556563608512,1.2052359887866046e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755575518497864.0
32,512,1,1,1,4096,1,4096,32,2,1,64,64,8,4,1,4,4,1,1,1,1,1,1,16,16,16,38381.8472251915,3.8224577685434816e+17,36.55291315744681,970429600622561.9,12720.556563608512,1.2626141872035637e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755580922931782.8
64,2,1,1,1,16384,1,2048,4,1,256,64,64,8,1,1,8,32,1,1,1,1,1,1,16,16,16,38381.8472251915,3.517025342812238e+17,36.55291315744681,323927059195152.56,12720.556563608512,1.1651133955693318e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755580922931782.8
64,512,1,1,1,4096,1,16384,2,1,1,64,64,8,4,1,1,64,1,1,1,1,1,1,16,16,16,38381.8472251915,4.2187850650705946e+17,36.55291315744681,997863241083600.8,12720.556563608512,1.3946261892371678e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,742711803785732.5
4,1,1,1,1,8192,1,8192,32,16,512,64,64,8,2,1,2,4,1,1,1,1,1,1,16,16,16,38381.8472251915,4.005136561339987e+17,36.55291315744681,268111287055335.88,12720.556563608512,1.3281892711086597e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755576290559852.4
64,128,1,1,1,8192,1,4096,4,1,4,64,64,8,2,1,4,32,1,1,1,1,1,1,16,16,16,38381.8472251915,3.618425999906849e+17,36.55291315744681,475822444547571.44,12720.556563608512,1.1979009375218798e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,755587099427689.8
64,256,1,1,1,8192,1,16384,1,1,2,64,64,8,2,1,1,128,1,1,1,1,1,1,16,16,16,38381.8472251915,4.2122699891385517e+17,36.55291315744681,672109444481484.2,12720.556563608512,1.3946261892371678e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,742711803785732.5
32,512,1,1,1,1024,1,16384,8,2,1,64,64,8,16,1,1,16,1,1,1,1,1,1,16,16,16,38381.8472251915,4.412444033736902e+17,36.55291315744681,973848928130074.5,12720.556563608512,1.4593394389188515e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,742687097802104.0
16,4,1,1,1,8192,1,16384,16,4,128,64,64,8,2,1,1,8,1,1,1,1,1,1,16,16,16,38381.8472251915,4.204528440180169e+17,36.55291315744681,285069055537755.2,12720.556563608512,1.3946261892371678e+17,0.1148971574468085,1899929234087.8704,73.2486111319149,742674744810289.9
