DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,192,1,1,1,16,1,16,2,1,4,64,64,12,1,1,1,6,1,1,1,1,1,1,256,256,256,0.12176806170212767,76496348164981.0,0.0121875,21212402686483.312,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,96,1,1,1,16,1,8,1,1,8,64,64,12,1,1,2,12,1,1,1,1,1,1,256,256,256,0.11891402765957447,71069182575735.25,0.010947389361702128,14773343922095.695,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,16,1,1,1,8,1,8,2,1,48,64,64,12,2,1,2,6,1,1,1,1,1,1,256,256,256,0.1162676670212766,65659637366111.52,0.008301028723404255,9363798712471.973,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,16,1,1,1,8,1,8,1,1,48,64,64,12,2,1,2,12,1,1,1,1,1,1,256,256,256,0.1162676670212766,65659637366111.52,0.008301028723404255,9363798712471.973,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
16,3,1,1,1,16,1,16,3,4,256,64,64,12,1,1,1,4,1,1,1,1,1,1,256,256,256,0.11717846542553192,63724602975404.39,0.007597903723404256,8440772832040.972,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154651940056.812
64,3,1,1,1,8,1,8,4,1,256,64,64,12,2,1,2,3,1,1,1,1,1,1,256,256,256,0.1162676670212766,64792749507638.586,0.008301028723404255,8496910853999.029,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,96,1,1,1,4,1,16,1,1,8,64,64,12,4,1,1,12,1,1,1,1,1,1,256,256,256,0.1184185760638298,69982438704649.31,0.008838014361702128,14698493226151.62,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,384,1,1,1,8,1,8,4,1,2,64,64,12,2,1,2,3,1,1,1,1,1,1,256,256,256,0.1162676670212766,90199232129037.9,0.008301028723404255,33903393475398.35,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,768,1,1,1,16,1,4,3,1,1,64,64,12,1,1,4,4,1,1,1,1,1,1,256,256,256,0.11891402765957447,115600751444150.61,0.010947389361702128,59504553091406.695,0.06776701276595745,32438793594884.8,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565658678888.082
64,3,1,1,1,16,1,16,3,1,256,64,64,12,1,1,1,4,1,1,1,1,1,1,256,256,256,0.12176806170212767,63893132376412.836,0.0121875,8609186897915.1455,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,48,1,1,1,8,1,16,2,1,16,64,64,12,2,1,1,6,1,1,1,1,1,1,256,256,256,0.1191217010638298,66819047344413.56,0.009541139361702127,11535101865915.87,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,192,1,1,1,16,1,4,1,1,4,64,64,12,1,1,4,12,1,1,1,1,1,1,256,256,256,0.11891402765957447,77252463017269.17,0.010947389361702128,21156264664525.25,0.06776701276595745,32438793594884.8,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565658678888.082
32,96,1,1,1,8,1,16,2,2,8,64,64,12,2,1,1,6,1,1,1,1,1,1,256,256,256,0.11717846542553192,69944936466587.76,0.007597903723404256,14661067878179.578,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154690385101.57
16,256,1,1,1,16,1,16,1,4,3,64,64,12,1,1,1,12,1,1,1,1,1,1,256,256,256,0.11717846542553192,80595574374916.27,0.007597903723404256,25311744231552.85,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154651940056.812
64,64,1,1,1,4,1,16,3,1,12,64,64,12,4,1,1,4,1,1,1,1,1,1,256,256,256,0.1184185760638298,67848560899177.45,0.008838014361702128,12564615420679.76,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,2,1,1,1,8,1,8,1,1,384,64,64,12,2,1,2,12,1,1,1,1,1,1,256,256,256,0.1162676670212766,64726065826217.586,0.008301028723404255,8430227172578.034,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,6,1,1,1,16,1,4,12,1,128,64,64,12,1,1,4,1,1,1,1,1,1,1,256,256,256,0.11891402765957447,64849259978095.2,0.010947389361702128,8753099920220.074,0.06776701276595745,32438793594884.8,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565620384019.28
64,64,1,1,1,16,1,16,2,1,12,64,64,12,1,1,1,6,1,1,1,1,1,1,256,256,256,0.12176806170212767,67960836943093.57,0.0121875,12676891464595.877,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
32,256,1,1,1,16,1,8,12,2,3,64,64,12,1,1,2,1,1,1,1,1,1,1,256,256,256,0.1162676670212766,81644931493250.89,0.008301028723404255,25349169579524.89,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565620384019.28
64,384,1,1,1,16,1,16,6,1,2,64,64,12,1,1,1,2,1,1,1,1,1,1,256,256,256,0.12176806170212767,89299614997812.16,0.0121875,34015669519314.46,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
32,4,1,1,1,16,1,16,1,2,192,64,64,12,1,1,1,12,1,1,1,1,1,1,256,256,256,0.11788159042553192,63847463123828.2,0.008301028723404255,8563594535420.025,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154690385101.57
64,96,1,1,1,8,1,8,1,1,8,64,64,12,2,1,2,12,1,1,1,1,1,1,256,256,256,0.1162676670212766,70994331879791.17,0.008301028723404255,14698493226151.62,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,256,1,1,1,8,1,16,2,1,3,64,64,12,2,1,1,6,1,1,1,1,1,1,256,256,256,0.1191217010638298,80689253079980.66,0.009541139361702127,25405307601482.953,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,3,1,1,1,8,1,16,3,1,256,64,64,12,2,1,1,4,1,1,1,1,1,1,256,256,256,0.1191217010638298,63818281680468.76,0.009541139361702127,8534336201971.068,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,384,1,1,1,8,1,8,2,1,2,64,64,12,2,1,2,6,1,1,1,1,1,1,256,256,256,0.1162676670212766,90199232129037.9,0.008301028723404255,33903393475398.35,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,32,1,1,1,16,1,8,1,1,24,64,64,12,1,1,2,12,1,1,1,1,1,1,256,256,256,0.11891402765957447,66801426964791.54,0.010947389361702128,10505588311151.979,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565697123932.84
64,12,1,1,1,8,1,16,1,1,64,64,64,12,2,1,1,12,1,1,1,1,1,1,256,256,256,0.1191217010638298,64418434813257.72,0.009541139361702127,9134489334760.03,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,6,1,1,1,8,1,16,4,1,128,64,64,12,2,1,1,3,1,1,1,1,1,1,256,256,256,0.1191217010638298,64018332724731.74,0.009541139361702127,8734387246234.055,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,192,1,1,1,4,1,16,6,1,4,64,64,12,4,1,1,2,1,1,1,1,1,1,256,256,256,0.1184185760638298,76384072121064.88,0.008838014361702128,21100126642567.195,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154767275191.086
64,1,1,1,1,16,1,4,6,1,768,64,64,12,1,1,4,2,1,1,1,1,1,1,256,256,256,0.11549630638297873,64347685089133.13,0.0075296680851063835,8251486736389.196,0.06776701276595745,32438793594884.8,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565658678888.082
32,768,1,1,1,16,1,16,3,2,1,64,64,12,1,1,1,4,1,1,1,1,1,1,256,256,256,0.11788159042553192,114734744140721.28,0.008301028723404255,59450875552313.12,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154690385101.57
64,8,1,1,1,4,1,16,12,1,96,64,64,12,4,1,1,1,1,1,1,1,1,1,256,256,256,0.1184185760638298,64114121109598.625,0.008838014361702128,8830329261104.008,0.06938093617021278,33037599162437.418,2.0697872340425534e-05,45789520434.591736,0.040158229787234045,22154613645188.01
32,8,1,1,1,16,1,8,3,2,96,64,64,12,1,1,2,4,1,1,1,1,1,1,256,256,256,0.1162676670212766,65107416795712.79,0.008301028723404255,8811616587117.988,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565658678888.082
32,6,1,1,1,16,1,8,2,2,128,64,64,12,1,1,2,6,1,1,1,1,1,1,256,256,256,0.1162676670212766,64974049432870.805,0.008301028723404255,8678249224275.997,0.06776701276595745,32638395450735.67,2.0697872340425534e-05,45873039485.51987,0.040158229787234045,23565658678888.082
