DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,32,1,1,1,16,1,16,32,1,64,128,128,16,1,1,1,1,1,1,1,1,1,1,256,256,256,0.7845494468085107,695937552646436.2,0.07,65286397200749.41,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156207706023428.1
64,64,1,1,1,8,1,16,4,1,32,128,128,16,2,1,1,8,1,1,1,1,1,1,256,256,256,0.7609418553191489,706254510404431.2,0.05819620425531915,70444466399738.7,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156208115703436.28
32,2048,1,1,1,16,1,16,32,2,1,128,128,16,1,1,1,1,1,1,1,1,1,1,256,256,256,0.751638059574468,1410221384114886.5,0.053544306382978725,422428312934974.56,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156207706023428.1
64,256,1,1,1,16,1,8,32,1,8,128,128,16,1,1,2,1,1,1,1,1,1,1,256,256,256,0.7623342638297872,782141213099785.4,0.06534810212765957,104852647095089.61,0.10931962553191489,83048560837375.5,5.228936170212767e-05,122591431824.65843,0.1517088680851064,161338639619178.16
32,2048,1,1,1,16,1,16,8,2,1,128,128,16,1,1,1,4,1,1,1,1,1,1,256,256,256,0.751638059574468,1410221793394425.5,0.053544306382978725,422428312934974.56,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156207910663197.6
64,512,1,1,1,16,1,16,4,1,4,128,128,16,1,1,1,8,1,1,1,1,1,1,256,256,256,0.7845494468085107,866648596444201.4,0.07,150641509419623.75,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156208115703436.28
64,8,1,1,1,16,1,8,4,1,256,128,128,16,1,1,2,8,1,1,1,1,1,1,256,256,256,0.7623342638297872,693941339753154.2,0.06534810212765957,60752505782004.53,0.10931962553191489,83048560837375.5,5.228936170212767e-05,122591431824.65843,0.1517088680851064,161338844258947.66
32,2048,1,1,1,16,1,16,8,2,1,128,128,16,1,1,1,4,1,1,1,1,1,1,256,256,256,0.751638059574468,1410221793394425.5,0.053544306382978725,422428312934974.56,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156207910663197.6
64,8,1,1,1,16,1,8,16,1,256,128,128,16,1,1,2,2,1,1,1,1,1,1,256,256,256,0.7623342638297872,693941339753154.2,0.06534810212765957,60752505782004.53,0.10931962553191489,83048560837375.5,5.228936170212767e-05,122591431824.65843,0.1517088680851064,161338844258947.66
32,16,1,1,1,16,1,16,8,2,128,128,128,16,1,1,1,4,1,1,1,1,1,1,256,256,256,0.751638059574468,688650806264576.8,0.053544306382978725,61642819370050.11,0.11362342127659575,84113104068580.16,5.228936170212767e-05,122006798468.16153,0.1517088680851064,156207910663197.6
