DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,1,1,1,1,8,1,16,4,1,1024,64,64,16,2,1,1,4,1,1,1,1,1,1,256,256,256,0.23417654468085106,141978653434407.28,0.013386076595744681,14619448260079.037,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
64,128,1,1,1,8,1,16,16,1,8,64,64,16,2,1,1,1,1,1,1,1,1,1,256,256,256,0.23650249361702128,153535964608784.88,0.01571202553191489,26176964274460.746,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075498054117.23
64,16,1,1,1,16,1,16,8,1,64,64,64,16,1,1,1,2,1,1,1,1,1,1,256,256,256,0.24079046808510637,143711140927154.22,0.02,16351935752825.986,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
64,16,1,1,1,16,1,16,1,1,64,64,64,16,1,1,1,16,1,1,1,1,1,1,256,256,256,0.24079046808510637,143711140927154.22,0.02,16351935752825.986,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
64,8,1,1,1,16,1,16,8,1,128,64,64,16,1,1,1,2,1,1,1,1,1,1,256,256,256,0.24079046808510637,142999848325330.28,0.02,15640643151002.033,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
64,128,1,1,1,16,1,16,8,1,8,64,64,16,1,1,1,2,1,1,1,1,1,1,256,256,256,0.24079046808510637,153669237352689.56,0.02,26310032178361.33,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
32,256,1,1,1,16,1,16,16,2,4,64,64,16,1,1,1,1,1,1,1,1,1,1,256,256,256,0.23471451914893618,164850112286017.84,0.013924051063829787,37491111951693.7,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075498054117.23
64,512,1,1,1,16,1,16,1,1,2,64,64,16,1,1,1,16,1,1,1,1,1,1,256,256,256,0.24079046808510637,187811282240239.3,0.02,60452077065911.06,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
64,4,1,1,1,8,1,16,8,1,256,64,64,16,2,1,1,2,1,1,1,1,1,1,256,256,256,0.23650249361702128,142511134120517.72,0.01571202553191489,15151928946189.475,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
64,8,1,1,1,16,1,16,4,1,128,64,64,16,1,1,1,4,1,1,1,1,1,1,256,256,256,0.24079046808510637,142999848325330.28,0.02,15640643151002.033,0.09250791489361702,44050132216583.23,2.6144680851063834e-05,61079282346.823685,0.03569620425531915,39075702894121.33
