DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,16,1,1,1,64,1,32,2,1,32,64,64,8,1,1,2,4,1,1,1,1,1,1,256,256,256,2.265140936170213,1163252365597886.5,0.0225,17768659909800.867,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693361258324.71
32,2,1,1,1,32,1,64,2,2,256,64,64,8,2,1,1,4,1,1,1,1,1,1,256,256,256,2.303210536170213,1165858925901330.0,0.01571202553191489,15079533947566.16,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298925580308.016
64,32,1,1,1,64,1,32,8,1,16,64,64,8,1,1,2,1,1,1,1,1,1,1,256,256,256,2.265140936170213,1168942296532235.2,0.0225,20613830317096.68,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693156318203.31
16,4,1,1,1,64,1,64,8,4,128,64,64,8,1,1,1,1,1,1,1,1,1,1,256,256,256,2.302134587234043,1166503274670961.0,0.015174051063829788,15401913272502.992,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298720640186.61
64,256,1,1,1,32,1,32,4,1,2,64,64,8,2,1,2,2,1,1,1,1,1,1,256,256,256,2.2551409361702133,1248341342008959.8,0.0175,60313148115337.47,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693361258324.71
64,128,1,1,1,32,1,64,2,1,4,64,64,8,2,1,1,4,1,1,1,1,1,1,256,256,256,2.311786485106383,1210936905704517.8,0.02,37618318808921.26,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39299130620546.72
64,64,1,1,1,64,1,32,1,1,8,64,64,8,1,1,2,8,1,1,1,1,1,1,256,256,256,2.265140936170213,1180323388041661.2,0.0225,26304171131688.305,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693361258324.71
32,128,1,1,1,64,1,64,2,2,4,64,64,8,1,1,1,4,1,1,1,1,1,1,256,256,256,2.3067864851063833,1210803427720139.8,0.0175,37551784856970.97,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298925580308.016
32,512,1,1,1,64,1,64,8,2,1,64,64,8,1,1,1,1,1,1,1,1,1,1,256,256,256,2.3067864851063833,1347213726486769.0,0.0175,105757139180407.06,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298720640186.61
64,2,1,1,1,64,1,32,2,1,256,64,64,8,1,1,2,4,1,1,1,1,1,1,256,256,256,2.265140936170213,1158273317385118.8,0.0225,15279135803417.033,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693361258324.71
32,2,1,1,1,64,1,32,8,2,256,64,64,8,1,1,2,1,1,1,1,1,1,1,256,256,256,2.254064987234043,1157940237745124.5,0.016962025531914893,15112800923541.307,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693156318203.31
32,8,1,1,1,64,1,64,2,2,64,64,64,8,1,1,1,4,1,1,1,1,1,1,256,256,256,2.3067864851063833,1168125871610702.5,0.0175,16213006802252.38,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298925580308.016
16,8,1,1,1,64,1,64,4,4,64,64,64,8,1,1,1,2,1,1,1,1,1,1,256,256,256,2.302134587234043,1167926064714613.0,0.015174051063829788,16113205874326.945,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298823060188.664
64,256,1,1,1,32,1,32,2,1,2,64,64,8,2,1,2,4,1,1,1,1,1,1,256,256,256,2.2551409361702133,1248341342008959.8,0.0175,60313148115337.47,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693361258324.71
32,32,1,1,1,64,1,32,4,2,16,64,64,8,1,1,2,2,1,1,1,1,1,1,256,256,256,2.254064987234043,1168609831612488.0,0.016962025531914893,20447495437220.953,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693258738205.36
64,512,1,1,1,64,1,64,8,1,1,64,64,8,1,1,1,1,1,1,1,1,1,1,256,256,256,2.321786485106383,1347612930198471.0,0.025,105956741036257.94,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298720640186.61
64,128,1,1,1,64,1,32,1,1,4,64,64,8,1,1,2,8,1,1,1,1,1,1,256,256,256,2.265140936170213,1203084751300027.8,0.0225,37684852760871.55,0.7161550978723406,347905445081013.6,5.664680851063831e-05,122397603718.88539,0.03569620425531915,41693361258324.71
32,1,1,1,1,64,1,64,2,2,512,64,64,8,1,1,1,4,1,1,1,1,1,1,256,256,256,2.2996370286402925,1165237338716304.2,0.013925271766954787,14768740355053.268,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39298925580308.016
64,16,1,1,1,16,1,64,1,1,32,64,64,8,4,1,1,8,1,1,1,1,1,1,256,256,256,2.308210536170213,1170971452098475.8,0.018212025531914894,17635592005900.29,0.7333702808510639,352163618005832.25,5.664680851063831e-05,122230565617.02914,0.03569620425531915,39299130620546.72
