DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,16,1,1,1,4,1,2,4,1,128,128,128,16,1,1,2,8,1,1,1,1,1,1,256,256,256,0.13034622127659573,127532456161815.6,0.016337025531914892,15543772746413.11,0.0072507914893617026,5205336596062.585,1.3072340425531917e-05,30647857956.164608,0.0379272170212766,40337830795510.4
32,1024,1,1,1,4,1,4,32,2,2,128,128,16,1,1,1,1,1,1,1,1,1,1,256,256,256,0.125251285106383,214522490730931.8,0.013386076595744681,60222138757421.56,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055046536982.42
32,2048,1,1,1,4,1,4,16,2,1,128,128,16,1,1,1,2,1,1,1,1,1,1,256,256,256,0.125251285106383,305292471402756.9,0.013386076595744681,105607078233743.64,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055097396572.88
64,16,1,1,1,4,1,4,8,1,128,128,128,16,1,1,1,4,1,1,1,1,1,1,256,256,256,0.13347913191489363,125299030852115.75,0.0175,15610306698363.398,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055148656632.56
64,32,1,1,1,4,1,2,16,1,64,128,128,16,1,1,2,2,1,1,1,1,1,1,256,256,256,0.13034622127659573,128955041365463.5,0.016337025531914892,16255065348237.06,0.0072507914893617026,5205336596062.585,1.3072340425531917e-05,30647857956.164608,0.0379272170212766,40337830795510.4
64,2048,1,1,1,2,1,4,8,1,1,128,128,16,2,1,1,4,1,1,1,1,1,1,256,256,256,0.1275772340425532,305504377278440.1,0.014549051063829787,105712979911525.61,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055148656632.56
64,8,1,1,1,4,1,4,16,1,256,128,128,16,1,1,1,2,1,1,1,1,1,1,256,256,256,0.13347913191489363,124587738250291.81,0.0175,15254660397451.424,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055148656632.56
64,256,1,1,1,2,1,4,8,1,8,128,128,16,2,1,1,4,1,1,1,1,1,1,256,256,256,0.1275772340425532,146371673099033.2,0.014549051063829787,26146627821822.11,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055148656632.56
64,64,1,1,1,2,1,4,8,1,32,128,128,16,2,1,1,4,1,1,1,1,1,1,256,256,256,0.1275772340425532,129300650655258.31,0.014549051063829787,17611116599934.676,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055148656632.56
64,128,1,1,1,2,1,4,4,1,16,128,128,16,2,1,1,8,1,1,1,1,1,1,256,256,256,0.1275772340425532,134990991469849.94,0.014549051063829787,20456287007230.49,0.007519778723404256,5271870548012.876,1.3072340425531917e-05,30501699617.040382,0.0379272170212766,39055148656632.56
