DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
16,3,1,1,1,16,1,256,192,4,256,64,64,12,16,1,1,1,1,1,1,1,1,1,16,16,16,8.55227370212766,87105926704808.12,1.2850633531914895,9703287976342.586,4.661701174468085,51090629568347.01,0.0026318978723404254,44511577556.434944,2.6002453787234043,26222986005005.664
64,3,1,1,1,32,1,32,3,1,256,64,64,12,8,1,8,64,1,1,1,1,1,1,16,16,16,8.55227370212766,79261053813103.66,1.2850633531914895,9787713295319.826,4.661701174468085,42685620034612.79,0.0026318978723404254,44511577556.434944,2.6002453787234043,26698697328058.16
64,48,1,1,1,64,1,256,192,1,16,64,64,12,4,1,1,1,1,1,1,1,1,1,16,16,16,8.55227370212766,89662513419389.31,1.2850633531914895,12259874690923.758,4.661701174468085,51090629568347.01,0.0026318978723404254,44511577556.434944,2.6002453787234043,26222986005005.664
32,768,1,1,1,128,1,16,64,2,1,64,64,12,2,1,16,3,1,1,1,1,1,1,16,16,16,8.55227370212766,103105840542642.98,1.2850633531914895,34232966419914.43,4.661701174468085,42085262210774.63,0.0026318978723404254,44511577556.434944,2.6002453787234043,26698588756841.047
64,8,1,1,1,64,1,128,64,1,96,64,64,12,4,1,2,3,1,1,1,1,1,1,16,16,16,8.55227370212766,83588588008391.25,1.2850633531914895,10512666262709.994,4.661701174468085,46287766977641.74,0.0026318978723404254,44511577556.434944,2.6002453787234043,26699131612926.633
64,256,1,1,1,8,1,256,3,1,3,64,64,12,32,1,1,64,1,1,1,1,1,1,16,16,16,8.55227370212766,96013774933536.47,1.2850633531914895,18609978182772.72,4.661701174468085,51090629568347.01,0.0026318978723404254,44511577556.434944,2.6002453787234043,26224144027303.86
64,384,1,1,1,128,1,128,16,1,2,64,64,12,2,1,2,12,1,1,1,1,1,1,16,16,16,8.55227370212766,96230092943420.22,1.2850633531914895,23154171197738.977,4.661701174468085,46287766977641.74,0.0026318978723404254,44511577556.434944,2.6002453787234043,26699131612926.633
64,4,1,1,1,32,1,32,2,1,192,64,64,12,8,1,8,96,1,1,1,1,1,1,16,16,16,8.55227370212766,79293477314612.03,1.2850633531914895,9820136796828.205,4.661701174468085,42685620034612.79,0.0026318978723404254,44511577556.434944,2.6002453787234043,26698697328058.16
64,96,1,1,1,256,1,4,8,1,8,64,64,12,1,1,64,24,1,1,1,1,1,1,16,16,16,8.55227370212766,82703129677347.84,1.2850633531914895,14280542017700.758,4.661701174468085,41634993842896.016,0.0026318978723404254,44511577556.434944,2.6002453787234043,26698570661638.19
64,8,1,1,1,128,1,128,192,1,96,64,64,12,2,1,2,1,1,1,1,1,1,1,16,16,16,8.55227370212766,84038277400462.97,1.2850633531914895,10962934630588.613,4.661701174468085,46287766977641.74,0.0026318978723404254,44511577556.434944,2.6002453787234043,26698552637119.727
