DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,16,1,1,1,16,1,8,1,1,32,64,64,8,4,1,8,128,1,1,1,1,1,1,16,16,16,1.444036085106383,13664803612365.094,0.1427848170212766,1190905455874.4084,0.19465586382978728,1780839646977.1143,0.00044881702127659573,7421598570.655744,0.2861273872340426,2951682883415.828
8,64,1,1,1,64,1,64,16,8,8,64,64,8,1,1,1,8,1,1,1,1,1,1,16,16,16,1.444036085106383,15083298239114.312,0.1427848170212766,1425278558614.8477,0.19465586382978728,2131048377549.3735,0.00044881702127659573,7421598570.655744,0.2861273872340426,2901243998191.6094
64,16,1,1,1,32,1,64,2,1,32,64,64,8,2,1,1,64,1,1,1,1,1,1,16,16,16,1.444036085106383,14890053813345.844,0.1427848170212766,1328487457170.6533,0.19465586382978728,2131048377549.3735,0.00044881702127659573,7421598570.655744,0.2861273872340426,2901412886751.5693
16,512,1,1,1,64,1,16,1,4,1,64,64,8,1,1,4,128,1,1,1,1,1,1,16,16,16,1.444036085106383,19030499768552.555,0.1427848170212766,3798720869456.9375,0.19465586382978728,1830869465630.294,0.00044881702127659573,7421598570.655744,0.2861273872340426,2951670819947.26
2,8,1,1,1,64,1,32,64,32,64,64,64,8,1,1,2,2,1,1,1,1,1,1,16,16,16,1.444036085106383,13919126859110.883,0.1427848170212766,1092954006377.988,0.19465586382978728,1930929102936.6538,0.00044881702127659573,7421598570.655744,0.2861273872340426,2951661772345.833
16,512,1,1,1,16,1,64,16,4,1,64,64,8,4,1,1,8,1,1,1,1,1,1,16,16,16,1.444036085106383,19803461762785.21,0.1427848170212766,3785336193513.1606,0.19465586382978728,2131048377549.3735,0.00044881702127659573,7421598570.655744,0.2861273872340426,2901268125128.7466
64,16,1,1,1,32,1,32,128,1,32,64,64,8,2,1,2,1,1,1,1,1,1,1,16,16,16,1.444036085106383,14290128185901.418,0.1427848170212766,1278457638517.4734,0.19465586382978728,1930929102936.6538,0.00044881702127659573,7421598570.655744,0.2861273872340426,2951658803601.615
64,128,1,1,1,2,1,64,64,1,4,64,64,8,32,1,1,2,1,1,1,1,1,1,16,16,16,1.444036085106383,15912919383042.555,0.1427848170212766,1839920242019.0085,0.19465586382978728,2131048377549.3735,0.00044881702127659573,7421598570.655744,0.2861273872340426,2901412886751.5693
32,512,1,1,1,4,1,64,128,2,1,64,64,8,16,1,1,1,1,1,1,1,1,1,16,16,16,1.444036085106383,19840887713272.4,0.1427848170212766,3804097375508.1035,0.19465586382978728,2131048377549.3735,0.00044881702127659573,7421598570.655744,0.2861273872340426,2901219918377.3965
8,256,1,1,1,64,1,16,16,8,2,64,64,8,1,1,4,8,1,1,1,1,1,1,16,16,16,1.444036085106383,16339945997941.098,0.1427848170212766,2453450015885.492,0.19465586382978728,1830869465630.294,0.00044881702127659573,7421598570.655744,0.2861273872340426,2951664788212.9756
