DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
4,2,1,1,1,16384,1,16384,12,16,384,64,64,12,1,1,1,16,1,1,1,1,1,1,16,16,16,19329.83148718298,2.2011983927193517e+17,82.24405460425533,613532105974845.8,19080.834845412766,2.1782236167646637e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1678248007566710.2
32,8,1,1,1,16384,1,8192,32,2,96,64,64,12,1,1,2,6,1,1,1,1,1,1,16,16,16,19329.83148718298,1.91923018093697e+17,82.24405460425533,687219228585555.4,19080.834845412766,1.895214032140464e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1708698169137801.2
16,4,1,1,1,4096,1,4096,48,4,192,64,64,12,4,1,4,4,1,1,1,1,1,1,16,16,16,19329.83148718298,1.9172419214865168e+17,82.24405460425533,617682314167918.2,19080.834845412766,1.8939212808053453e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1708684272022010.2
8,384,1,1,1,8192,1,16384,24,8,2,64,64,12,2,1,1,8,1,1,1,1,1,1,16,16,16,19329.83148718298,2.2091613581612698e+17,82.24405460425533,1409824017794715.5,19080.834845412766,2.1782236167646637e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1678252639938640.8
16,48,1,1,1,2048,1,16384,12,4,16,64,64,12,8,1,1,16,1,1,1,1,1,1,16,16,16,19329.83148718298,2.2022251225137766e+17,82.24405460425533,716191188301570.4,19080.834845412766,2.1782236167646637e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1678261904682501.2
32,4,1,1,1,4096,1,16384,6,2,192,64,64,12,4,1,1,32,1,1,1,1,1,1,16,16,16,19329.83148718298,2.2015644122921898e+17,82.24405460425533,650101636655178.9,19080.834845412766,2.1782236167646637e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1678280434170222.8
64,6,1,1,1,16384,1,256,32,1,128,64,64,12,1,1,64,6,1,1,1,1,1,1,16,16,16,19329.83148718298,1.826122055064953e+17,82.24405460425533,727195320444587.6,19080.834845412766,1.801706319063804e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1708680797743062.5
32,3,1,1,1,16384,1,512,192,2,256,64,64,12,1,1,32,1,1,1,1,1,1,1,16,16,16,19329.83148718298,1.8316311109670525e+17,82.24405460425533,663335657066515.8,19080.834845412766,1.8078539831799072e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1708679639720764.2
16,6,1,1,1,16384,1,1024,8,4,128,64,64,12,1,1,16,24,1,1,1,1,1,1,16,16,16,19329.83148718298,1.8437005321469347e+17,82.24405460425533,640743793811892.8,19080.834845412766,1.8201493114121126e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1708680797743062.5
4,8,1,1,1,8192,1,16384,32,16,96,64,64,12,2,1,1,6,1,1,1,1,1,1,16,16,16,19329.83148718298,2.2012868774957136e+17,82.24405460425533,622380583611034.2,19080.834845412766,2.1782236167646637e+17,0.16844146382978722,2848740963611.8364,166.41570423829788,1678248007566710.2
