DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,128,1,1,1,32,1,64,16,1,16,128,128,16,2,1,1,2,1,1,1,1,1,1,256,256,256,7.053894127659575,5941268386878379.0,0.2327848170212766,327300592115687.8,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
64,4,1,1,1,32,1,64,4,1,512,128,128,16,2,1,1,8,1,1,1,1,1,1,256,256,256,7.053894127659575,5764867821626038.0,0.2327848170212766,239100309489517.66,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
64,256,1,1,1,32,1,64,16,1,8,128,128,16,2,1,1,2,1,1,1,1,1,1,256,256,256,7.053894127659575,6123359292945310.0,0.2327848170212766,418346045149153.75,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
64,2048,1,1,1,64,1,64,32,1,1,128,128,16,1,1,1,1,1,1,1,1,1,1,256,256,256,7.148324493617022,8672477685671146.0,0.28,1692906881433512.2,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624818343969210.8
64,512,1,1,1,32,1,64,32,1,4,128,128,16,2,1,1,1,1,1,1,1,1,1,256,256,256,7.053894127659575,6487537825236293.0,0.2327848170212766,600436951216085.8,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624818343969210.8
64,16,1,1,1,64,1,64,16,1,128,128,128,16,1,1,1,2,1,1,1,1,1,1,256,256,256,7.148324493617022,5786197016994632.0,0.28,249764907173814.38,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
64,512,1,1,1,32,1,64,4,1,4,128,128,16,2,1,1,8,1,1,1,1,1,1,256,256,256,7.053894127659575,6487541105079174.0,0.2327848170212766,600436951216085.8,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
64,64,1,1,1,32,1,64,16,1,32,128,128,16,2,1,1,2,1,1,1,1,1,1,256,256,256,7.053894127659575,5850222933844913.0,0.2327848170212766,281777865598954.8,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
64,2048,1,1,1,64,1,64,16,1,1,128,128,16,1,1,1,2,1,1,1,1,1,1,256,256,256,7.148324493617022,8672480965514028.0,0.28,1692906881433512.2,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819983890651.2
32,32,1,1,1,64,1,64,4,2,64,128,128,16,1,1,1,8,1,1,1,1,1,1,256,256,256,7.0166789446808515,5802569480543861.0,0.2141772255319149,257951959109383.66,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819163729696.4
64,256,1,1,1,64,1,64,32,1,8,128,128,16,1,1,1,1,1,1,1,1,1,1,256,256,256,7.148324493617022,6127614186027248.0,0.28,420475131611563.1,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624818343969210.8
32,4,1,1,1,64,1,64,16,2,512,128,128,16,1,1,1,2,1,1,1,1,1,1,256,256,256,7.0166789446808515,5762737094841719.0,0.2141772255319149,238035766258313.0,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819163729696.4
64,2048,1,1,1,64,1,64,32,1,1,128,128,16,1,1,1,1,1,1,1,1,1,1,256,256,256,7.148324493617022,8672477685671146.0,0.28,1692906881433512.2,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624818343969210.8
32,512,1,1,1,64,1,64,16,2,4,128,128,16,1,1,1,2,1,1,1,1,1,1,256,256,256,7.0166789446808515,6485410378294855.0,0.2141772255319149,599372407984881.0,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819163729696.4
64,4,1,1,1,64,1,32,16,1,512,128,128,16,1,1,2,2,1,1,1,1,1,1,256,256,256,6.904527114893617,5756956354101845.0,0.2613924085106383,240164852720722.3,1.722341855319149,1327829674599504.5,0.00020915744680851067,490365727298.6337,0.6068354723404256,645342898112696.6
32,4,1,1,1,64,1,64,8,2,512,128,128,16,1,1,1,4,1,1,1,1,1,1,256,256,256,7.0166789446808515,5762737094841719.0,0.2141772255319149,238035766258313.0,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819163729696.4
32,32,1,1,1,64,1,64,8,2,64,128,128,16,1,1,1,4,1,1,1,1,1,1,256,256,256,7.0166789446808515,5802569480543861.0,0.2141772255319149,257951959109383.66,1.7912025872340427,1344862366298779.0,0.00020915744680851067,488027193872.6461,0.6068354723404256,624819163729696.4
64,512,1,1,1,64,1,32,4,1,4,128,128,16,1,1,2,8,1,1,1,1,1,1,256,256,256,6.904527114893617,6479629637554981.0,0.2613924085106383,601501494447290.4,1.722341855319149,1327829674599504.5,0.00020915744680851067,490365727298.6337,0.6068354723404256,645342898112696.6
