DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,128,1,1,1,128,1,32,32,1,16,128,128,16,2,1,8,16,1,1,1,1,1,1,16,16,16,90.81844670638299,875137527887941.5,9.138228289361702,84562939022908.86,11.931456272340426,110177460673768.19,0.006815046808510639,118637493925.49478,18.356773038297874,187443040175595.8
16,16,1,1,1,256,1,64,64,4,128,128,128,16,1,1,4,8,1,1,1,1,1,1,16,16,16,90.81844670638299,858170934917961.8,9.138228289361702,71276972962710.81,11.931456272340426,113379369067571.7,0.006815046808510639,118637493925.49478,18.356773038297874,187442847160098.72
16,32,1,1,1,128,1,128,256,4,64,128,128,16,2,1,2,2,1,1,1,1,1,1,16,16,16,90.81844670638299,877748145478472.6,9.138228289361702,71459660046058.66,11.931456272340426,119783185855178.73,0.006815046808510639,118637493925.49478,18.356773038297874,187443040175595.8
8,128,1,1,1,128,1,256,128,8,16,128,128,16,2,1,1,4,1,1,1,1,1,1,16,16,16,90.81844670638299,927712258364127.9,9.138228289361702,78959599333752.7,11.931456272340426,132590819430392.78,0.006815046808510639,118637493925.49478,18.356773038297874,185713706967908.3
32,128,1,1,1,128,1,256,512,2,16,128,128,16,2,1,1,1,1,1,1,1,1,1,16,16,16,90.81844670638299,937317211860533.5,9.138228289361702,83762461924457.98,11.931456272340426,132590819430392.78,0.006815046808510639,118637493925.49478,18.356773038297874,185713321125405.8
64,128,1,1,1,256,1,16,16,1,16,128,128,16,1,1,16,32,1,1,1,1,1,1,16,16,16,90.81844670638299,882341435743005.1,9.138228289361702,90566517261290.44,11.931456272340426,108576506476866.44,0.006815046808510639,118637493925.49478,18.356773038297874,187442847160098.72
16,8,1,1,1,256,1,128,512,4,256,128,128,16,1,1,2,1,1,1,1,1,1,1,16,16,16,90.81844670638299,876799073994198.8,9.138228289361702,70985510146424.17,11.931456272340426,119783185855178.73,0.006815046808510639,118637493925.49478,18.356773038297874,187442654333093.3
32,128,1,1,1,256,1,32,128,2,16,128,128,16,1,1,8,4,1,1,1,1,1,1,16,16,16,90.81844670638299,874336664758496.4,9.138228289361702,84162700473683.42,11.931456272340426,110177460673768.19,0.006815046808510639,118637493925.49478,18.356773038297874,187442847160098.72
16,8,1,1,1,128,1,256,8,4,256,128,128,16,2,1,1,64,1,1,1,1,1,1,16,16,16,90.81844670638299,910163897854557.5,9.138228289361702,70185033047973.3,11.931456272340426,132590819430392.78,0.006815046808510639,118637493925.49478,18.356773038297874,185714092998902.5
64,16,1,1,1,256,1,256,32,1,128,128,128,16,1,1,1,16,1,1,1,1,1,1,16,16,16,90.81844670638299,943571016895547.0,9.138228289361702,86886276382502.94,11.931456272340426,132590819430392.78,0.006815046808510639,118637493925.49478,18.356773038297874,185716409184867.7
