DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
4,128,1,1,1,1024,1,1024,8,16,6,64,64,12,1,1,1,24,1,1,1,1,1,1,16,16,16,90.10935067234044,977166154167701.0,5.140253412765958,54687201383650.695,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104890913041398.28
16,32,1,1,1,512,1,512,16,4,24,64,64,12,2,1,2,12,1,1,1,1,1,1,16,16,16,90.10935067234044,890447686740719.0,5.140253412765958,42911979356251.23,74.54706056170214,740386145670916.0,0.010527591489361702,178046310225.73978,10.400981514893617,106793469093100.19
32,24,1,1,1,128,1,512,1,2,32,64,64,12,8,1,2,192,1,1,1,1,1,1,16,16,16,90.10935067234044,889410713738942.1,5.140253412765958,41874427307983.11,74.54706056170214,740386145670916.0,0.010527591489361702,178046310225.73978,10.400981514893617,106794048139591.47
16,8,1,1,1,512,1,1024,1,4,96,64,64,12,2,1,1,192,1,1,1,1,1,1,16,16,16,90.10935067234044,962729412933112.8,5.140253412765958,40249591579325.5,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104891781611135.23
8,12,1,1,1,512,1,256,12,8,64,64,64,12,2,1,4,16,1,1,1,1,1,1,16,16,16,90.10935067234044,848642501965750.6,5.140253412765958,39530129591793.36,74.54706056170214,701963244945274.0,0.010527591489361702,178046310225.73978,10.400981514893617,106793034808231.72
32,16,1,1,1,64,1,1024,12,2,48,64,64,12,16,1,1,16,1,1,1,1,1,1,16,16,16,90.10935067234044,963993257258302.8,5.140253412765958,41512277811532.92,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104892939704117.81
64,96,1,1,1,256,1,128,192,1,8,64,64,12,4,1,8,1,1,1,1,1,1,1,16,16,16,90.10935067234044,842013709798350.9,5.140253412765958,52112932478153.4,74.54706056170214,682751794582452.8,0.010527591489361702,178046310225.73978,10.400981514893617,106792890117293.28
32,6,1,1,1,256,1,128,16,2,128,64,64,12,4,1,8,12,1,1,1,1,1,1,16,16,16,90.10935067234044,829215867788199.2,5.140253412765958,39314801015440.54,74.54706056170214,682751794582452.8,0.010527591489361702,178046310225.73978,10.400981514893617,106793179569854.53
64,6,1,1,1,256,1,64,8,1,128,64,64,12,4,1,16,24,1,1,1,1,1,1,16,16,16,90.10935067234044,820510679342546.0,5.140253412765958,40215337751197.78,74.54706056170214,673146069401042.2,0.010527591489361702,178046310225.73978,10.400981514893617,106793179569854.53
32,128,1,1,1,1024,1,128,16,2,6,64,64,12,1,1,8,12,1,1,1,1,1,1,16,16,16,90.10935067234044,847740146731559.8,5.140253412765958,57839079958801.02,74.54706056170214,682751794582452.8,0.010527591489361702,178046310225.73978,10.400981514893617,106793179569854.53
64,192,1,1,1,32,1,1024,3,1,4,64,64,12,32,1,1,64,1,1,1,1,1,1,16,16,16,90.10935067234044,988622791977681.0,5.140253412765958,66139496344945.95,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104895255890082.98
64,4,1,1,1,32,1,1024,48,1,192,64,64,12,32,1,1,4,1,1,1,1,1,1,16,16,16,90.10935067234044,964240318843380.2,5.140253412765958,41757023210645.23,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104895255890082.98
32,768,1,1,1,1024,1,64,24,2,1,64,64,12,1,1,16,8,1,1,1,1,1,1,16,16,16,90.10935067234044,918621540530604.8,5.140253412765958,138326343700879.25,74.54706056170214,673146069401042.2,0.010527591489361702,178046310225.73978,10.400981514893617,106793034808231.72
8,2,1,1,1,256,1,1024,8,8,384,64,64,12,4,1,1,24,1,1,1,1,1,1,16,16,16,90.10935067234044,960824998930723.8,5.140253412765958,38345756623427.86,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104891202564643.94
16,256,1,1,1,512,1,1024,64,4,3,64,64,12,2,1,1,3,1,1,1,1,1,1,16,16,16,90.10935067234044,994893526429424.4,5.140253412765958,72413705075637.1,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104891781611135.23
32,16,1,1,1,512,1,128,96,2,48,64,64,12,2,1,8,2,1,1,1,1,1,1,16,16,16,90.10935067234044,831413344584291.6,5.140253412765958,41512277811532.92,74.54706056170214,682751794582452.8,0.010527591489361702,178046310225.73978,10.400981514893617,106793179569854.53
32,6,1,1,1,256,1,128,3,2,128,64,64,12,4,1,8,64,1,1,1,1,1,1,16,16,16,90.10935067234044,829215867788199.2,5.140253412765958,39314801015440.54,74.54706056170214,682751794582452.8,0.010527591489361702,178046310225.73978,10.400981514893617,106793179569854.53
4,96,1,1,1,1024,1,512,24,16,8,64,64,12,1,1,2,8,1,1,1,1,1,1,16,16,16,90.10935067234044,897959699198207.9,5.140253412765958,50424426098608.57,74.54706056170214,740386145670916.0,0.010527591489361702,178046310225.73978,10.400981514893617,106793034808231.72
64,384,1,1,1,256,1,64,48,1,2,64,64,12,4,1,16,4,1,1,1,1,1,1,16,16,16,90.10935067234044,869535013623214.5,5.140253412765958,89239672031866.25,74.54706056170214,673146069401042.2,0.010527591489361702,178046310225.73978,10.400981514893617,106793179569854.53
4,384,1,1,1,256,1,1024,64,16,2,64,64,12,4,1,1,3,1,1,1,1,1,1,16,16,16,90.10935067234044,1010030118436371.8,5.140253412765958,87551165652321.44,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104890913041398.28
32,768,1,1,1,32,1,1024,1,2,1,64,64,12,32,1,1,192,1,1,1,1,1,1,16,16,16,90.10935067234044,1059209020761492.8,5.140253412765958,136728041314723.03,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104892939704117.81
16,12,1,1,1,512,1,512,48,4,64,64,64,12,2,1,2,4,1,1,1,1,1,1,16,16,16,90.10935067234044,887853806620048.8,5.140253412765958,40318099235580.94,74.54706056170214,740386145670916.0,0.010527591489361702,178046310225.73978,10.400981514893617,106793469093100.19
32,12,1,1,1,32,1,1024,3,2,64,64,64,12,32,1,1,64,1,1,1,1,1,1,16,16,16,90.10935067234044,963361914142199.0,5.140253412765958,40880934695429.21,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104892939704117.81
64,6,1,1,1,128,1,128,48,1,128,64,64,12,8,1,8,4,1,1,1,1,1,1,16,16,16,90.10935067234044,829441291495384.2,5.140253412765958,39539935199379.85,74.54706056170214,682751794582452.8,0.010527591489361702,178046310225.73978,10.400981514893617,106793469093100.19
64,48,1,1,1,1024,1,1024,3,1,16,64,64,12,1,1,1,64,1,1,1,1,1,1,16,16,16,90.10935067234044,976926014810973.5,5.140253412765958,54442719178238.46,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104895255890082.98
8,48,1,1,1,512,1,1024,3,8,16,64,64,12,2,1,1,64,1,1,1,1,1,1,16,16,16,90.10935067234044,967016057392204.8,5.140253412765958,44536815084908.836,74.54706056170214,817231947122200.5,0.010527591489361702,178046310225.73978,10.400981514893617,104891202564643.94
