DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,1,1,1,1,4096,1,2048,16,1,1024,64,64,16,1,1,2,1,1,1,1,1,1,1,256,256,256,11710.088492663832,5.850843483027725e+18,3.4268356085106384,3742479343499683.0,5848.751674825533,2.9181970403372283e+18,0.0066930382978723415,15700438911899.664,9.138228289361702,1.0659821693033504e+16
64,2,1,1,1,2048,1,4096,2,1,512,64,64,16,2,1,1,8,1,1,1,1,1,1,256,256,256,11992.737493514895,5.920043380530113e+18,4.022278536170212,3833371083707772.5,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,128,1,1,1,2048,1,4096,4,1,8,64,64,16,2,1,1,4,1,1,1,1,1,1,256,256,256,11992.737493514895,5.922911312300667e+18,4.022278536170212,6701302854261951.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
32,32,1,1,1,4096,1,4096,1,2,32,64,64,16,1,1,1,16,1,1,1,1,1,1,256,256,256,11992.279772051066,5.920709162491014e+18,3.5645570723404254,4499179289759493.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003088437727814e+16
64,64,1,1,1,4096,1,4096,4,1,16,64,64,16,1,1,1,4,1,1,1,1,1,1,256,256,256,11993.835214978726,5.92148865043553e+18,5.12,5278640989125044.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,128,1,1,1,4096,1,2048,16,1,8,64,64,16,1,1,2,1,1,1,1,1,1,1,256,256,256,11711.323935591492,5.853819339230188e+18,4.662278536170213,6718335545961225.0,5848.751674825533,2.9181970403372283e+18,0.0066930382978723415,15700438911899.664,9.138228289361702,1.0659821693033504e+16
64,64,1,1,1,4096,1,2048,16,1,16,64,64,16,1,1,2,1,1,1,1,1,1,1,256,256,256,11711.323935591492,5.852362611981652e+18,4.662278536170213,5261608297425770.0,5848.751674825533,2.9181970403372283e+18,0.0066930382978723415,15700438911899.664,9.138228289361702,1.0659821693033504e+16
64,256,1,1,1,2048,1,4096,2,1,4,64,64,16,2,1,1,8,1,1,1,1,1,1,256,256,256,11992.737493514895,5.925824766797738e+18,4.022278536170212,9614757351332860.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,1,1,1,1,2048,1,4096,2,1,1024,64,64,16,2,1,1,8,1,1,1,1,1,1,256,256,256,11992.142050587236,5.919952488789904e+18,3.4268356085106384,3742479343499683.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,256,1,1,1,4096,1,4096,2,1,4,64,64,16,1,1,1,8,1,1,1,1,1,1,256,256,256,11993.835214978726,5.925858832181136e+18,5.12,9648822734731410.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,256,1,1,1,2048,1,4096,2,1,4,64,64,16,2,1,1,8,1,1,1,1,1,1,256,256,256,11992.737493514895,5.925824766797738e+18,4.022278536170212,9614757351332860.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,4,1,1,1,4096,1,4096,1,1,256,64,64,16,1,1,1,16,1,1,1,1,1,1,256,256,256,11993.835214978726,5.920122968640029e+18,5.12,3912959193623054.5,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,1,1,1,1,2048,1,4096,16,1,1024,64,64,16,2,1,1,1,1,1,1,1,1,1,256,256,256,11992.142050587236,5.919952436299804e+18,3.4268356085106384,3742479343499683.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003062192777494e+16
64,2,1,1,1,2048,1,4096,16,1,512,64,64,16,2,1,1,1,1,1,1,1,1,1,256,256,256,11992.737493514895,5.920043328040012e+18,4.022278536170212,3833371083707772.5,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003062192777494e+16
32,128,1,1,1,4096,1,4096,16,2,8,64,64,16,1,1,1,1,1,1,1,1,1,1,256,256,256,11992.279772051066,5.922894227118867e+18,3.5645570723404254,6684270162562676.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003062192777494e+16
64,256,1,1,1,2048,1,4096,4,1,4,64,64,16,2,1,1,4,1,1,1,1,1,1,256,256,256,11992.737493514895,5.925824766797738e+18,4.022278536170212,9614757351332860.0,5989.778453787235,2.9530799929373425e+18,0.0066930382978723415,15636296280786.863,9.138228289361702,1.0003114682878368e+16
64,128,1,1,1,4096,1,2048,16,1,8,64,64,16,1,1,2,1,1,1,1,1,1,1,256,256,256,11711.323935591492,5.853819339230188e+18,4.662278536170213,6718335545961225.0,5848.751674825533,2.9181970403372283e+18,0.0066930382978723415,15700438911899.664,9.138228289361702,1.0659821693033504e+16
