DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
64,256,1,1,1,8,1,16,2,1,2,64,64,8,2,1,1,4,1,1,1,1,1,1,256,256,256,0.1666807829787234,116067783199075.97,0.005,15094920516821.938,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824977816767.988
16,256,1,1,1,16,1,16,1,4,2,64,64,8,1,1,1,8,1,1,1,1,1,1,256,256,256,0.16426780851063832,115984461978959.1,0.003793512765957447,15053336796853.004,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824900926678.475
32,1,1,1,1,16,1,8,2,2,512,64,64,8,1,1,2,4,1,1,1,1,1,1,256,256,256,0.16041740310837765,93661323968777.4,0.003482233469082447,3692258185146.075,0.0451780085106383,21758930300490.45,1.4161702127659577e-05,30599400929.721348,0.008924051063829787,10423509846182.648
32,16,1,1,1,16,1,8,8,2,32,64,64,8,1,1,2,1,1,1,1,1,1,1,256,256,256,0.16193394893617025,95077919053622.75,0.004240506382978723,4400581257481.285,0.0451780085106383,21758930300490.45,1.4161702127659577e-05,30599400929.721348,0.008924051063829787,10423484316270.115
16,128,1,1,1,16,1,16,4,4,4,64,64,8,1,1,1,2,1,1,1,1,1,1,256,256,256,0.16426780851063832,104603780349775.84,0.003793512765957447,9362995982261.383,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824900926678.475
64,1,1,1,1,8,1,8,4,1,512,64,64,8,2,1,2,2,1,1,1,1,1,1,256,256,256,0.16041740310837765,93661375228837.08,0.003482233469082447,3692258185146.075,0.0451780085106383,21758930300490.45,1.4161702127659577e-05,30599400929.721348,0.008924051063829787,10423535476212.486
16,8,1,1,1,16,1,16,2,4,64,64,64,8,1,1,1,4,1,1,1,1,1,1,256,256,256,0.16426780851063832,93934391322416.56,0.003793512765957447,4028301468581.7363,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824900926678.475
64,16,1,1,1,4,1,16,1,1,32,64,64,8,4,1,1,8,1,1,1,1,1,1,256,256,256,0.16578679574468086,94695738168382.25,0.0045530063829787235,4408898001475.072,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824977816767.988
64,128,1,1,1,8,1,16,1,1,4,64,64,8,2,1,1,8,1,1,1,1,1,1,256,256,256,0.1666807829787234,104687101569892.72,0.005,9404579702230.314,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824977816767.988
64,128,1,1,1,16,1,8,1,1,4,64,64,8,1,1,2,8,1,1,1,1,1,1,256,256,256,0.16470293617021278,105119285238980.7,0.005625,9421213190217.887,0.0451780085106383,21758930300490.45,1.4161702127659577e-05,30599400929.721348,0.008924051063829787,10423535476212.486
16,1,1,1,1,16,1,16,4,4,512,64,64,8,1,1,1,2,1,1,1,1,1,1,256,256,256,0.1636452499168883,93262304755545.23,0.003482233469082447,3692258185146.075,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824900926678.475
64,128,1,1,1,8,1,8,2,1,4,64,64,8,2,1,2,4,1,1,1,1,1,1,256,256,256,0.1622029361702128,105052751287030.4,0.004375,9387946214242.742,0.0451780085106383,21758930300490.45,1.4161702127659577e-05,30599400929.721348,0.008924051063829787,10423535476212.486
64,16,1,1,1,8,1,16,2,1,32,64,64,8,2,1,1,4,1,1,1,1,1,1,256,256,256,0.1666807829787234,94729005144357.4,0.005,4425531489462.645,0.04625395744680851,22025066108291.613,1.4161702127659577e-05,30557641404.257286,0.008924051063829787,9824977816767.988
